Time,Residual_0,Residual_1,Residual_2,Residual_3,cl,cd,cm,
5.8814147239999999e+00,5.9621806706397756e-04,2.7634365979279914e-04,3.0912664744437693e-04,1.9447017487822047e-03,6.6894962275306147e-01,-1.5728073470050214e-03,-7.1570308181062761e-02,
5.8974852689999997e+00,5.7869056603554795e-04,2.7767504959723562e-04,3.1405096304705802e-04,1.8703105644116808e-03,6.6473792047161262e-01,-7.0336317250869789e-06,-7.0830921026816096e-02,
5.9137955839999998e+00,5.5574071906379894e-04,2.7884628271347521e-04,3.2427108835852530e-04,1.7745849947915881e-03,6.6162573749257048e-01,1.9650722523916991e-03,-6.9851517163897342e-02,
5.9299104070000004e+00,5.3568267632082475e-04,2.7970144510833743e-04,3.3522078572802605e-04,1.6917017466388238e-03,6.5928531929121303e-01,4.2052870351301976e-03,-6.8390267344211678e-02,
5.9460504040000002e+00,5.2556867907385468e-04,2.8128602697124550e-04,3.4162178943188657e-04,1.6509029426078066e-03,6.5739442789074265e-01,6.5508532748088082e-03,-6.6298677170366929e-02,
5.9619967049999998e+00,5.2806176689501518e-04,2.8493857260582190e-04,3.3978334880380856e-04,1.6626057448857695e-03,6.5569824402172638e-01,8.8276576260479678e-03,-6.3553203507426298e-02,
5.9787692500000000e+00,5.4028293087304325e-04,2.9106201256716001e-04,3.2911610033164074e-04,1.7133223577970697e-03,6.5405735518969799e-01,1.0864896111161289e-02,-6.0270004650591943e-02,
5.9958175340000004e+00,5.5578289164182732e-04,2.9844053917820590e-04,3.1285114218970012e-04,1.7753495041633400e-03,6.5247455747756600e-01,1.2509860798128082e-02,-5.6700073497483051e-02,
6.0131957470000001e+00,5.6787416609062173e-04,3.0462841205641236e-04,2.9798759424232456e-04,1.8216025032413549e-03,6.5109600316216643e-01,1.3641260684832578e-02,-5.3203912272284201e-02,
6.0301319240000000e+00,5.7218376170784402e-04,3.0714465699719506e-04,2.9327749079489723e-04,1.8355624312566552e-03,6.5018777498935709e-01,1.4180033431751586e-02,-5.0207749706459352e-02,
6.0465309260000000e+00,5.6783706061114649e-04,3.0471430248414850e-04,3.0425982133212045e-04,1.8151819953868078e-03,6.5008829965439674e-01,1.4096082605526489e-02,-4.8145450722437914e-02,
6.0626294979999997e+00,5.5748436380625294e-04,2.9802231533167885e-04,3.2891189418006488e-04,1.7725804146529929e-03,6.5114318845273111e-01,1.3410285162199484e-02,-4.7393113426439537e-02,
6.0789149900000004e+00,5.4630707401052861e-04,2.8969154501824377e-04,3.5928597946505365e-04,1.7299235680029151e-03,6.5363090896390408e-01,1.2191072533793359e-02,-4.8205909045425294e-02,
6.0949685550000003e+00,5.3997571409627988e-04,2.8328911336348900e-04,3.8658607295912725e-04,1.7106242183786387e-03,6.5769157011930912e-01,1.0545868742019097e-02,-5.0668097544744155e-02,
6.1113825879999997e+00,5.4204992219881825e-04,2.8151667664289172e-04,4.0442088261647563e-04,1.7277548606478752e-03,6.6327345646030522e-01,8.6084579320194025e-03,-5.4666451598460945e-02,
6.1278455279999999e+00,5.5218653748323801e-04,2.8459354341956518e-04,4.0970966812779979e-04,1.7767188395342388e-03,6.7010992138778547e-01,6.5238876654496189e-03,-5.9893941810220910e-02,
6.1441584679999997e+00,5.6647764323288136e-04,2.9020873049475531e-04,4.0250211682682876e-04,1.8384875766597017e-03,6.7773477858718734e-01,4.4329977356052062e-03,-6.5884824325315561e-02,
6.1606776429999996e+00,5.7954680278831435e-04,2.9504864472859821e-04,3.8539806203249818e-04,1.8899606541286740e-03,6.8553280989572418e-01,2.4585550367487328e-03,-7.2075673522521574e-02,
6.1772572349999999e+00,5.8675798983461611e-04,2.9653229997424316e-04,3.6297130333309358e-04,1.9130702937166497e-03,6.9281790566966506e-01,6.9478274327083455e-04,-7.7881290616053478e-02,
6.1934946069999999e+00,5.8554157372411788e-04,2.9372964754963360e-04,3.4106109692415862e-04,1.8992442052818209e-03,6.9892184352340936e-01,-7.9855971551983035e-04,-8.2771578653044700e-02,
6.2098174559999997e+00,5.7576907956381903e-04,2.8739591539247007e-04,3.2569066072603270e-04,1.8500940538462305e-03,7.0327841365873700e-01,-1.9972236645901687e-03,-8.6335975992872141e-02,
6.2259489979999998e+00,5.5950650888353490e-04,2.7945680526347328e-04,3.2121608156236877e-04,1.7760392918439820e-03,7.0548644093323298e-01,-2.9090855289283873e-03,-8.8325573129010126e-02,
6.2418629470000004e+00,5.4038682033921183e-04,2.7226725963221116e-04,3.2826103198692146e-04,1.6936978431574658e-03,7.0534326106242751e-01,-3.5673117464904620e-03,-8.8668502592360074e-02,
6.2579813440000001e+00,5.2267045985970591e-04,2.6787650665920147e-04,3.4326143080739690e-04,1.6219185877231564e-03,7.0284955595490306e-01,-4.0208541351111383e-03,-8.7460405550107909e-02,
6.2741799699999996e+00,5.1000278416549942e-04,2.6746180450631029e-04,3.6028387135115061e-04,1.5760967456870001e-03,6.9819110173816001e-01,-4.3240425091657471e-03,-8.4934937079393841e-02,
6.2902799299999996e+00,5.0415590636889004e-04,2.7103120072181707e-04,3.7345101841654722e-04,1.5621949459533968e-03,6.9170342239297467e-01,-4.5267386295547224e-03,-8.1421254042399499e-02,
6.3067186650000000e+00,5.0439966260538093e-04,2.7747858770626186e-04,3.7853375662970899e-04,1.5742538515179209e-03,6.8382801978563179e-01,-4.6660117534669636e-03,-7.7296100383439675e-02,
6.3231300529999999e+00,5.0799162565781230e-04,2.8492805387181613e-04,3.7366448233491106e-04,1.5978441101053892e-03,6.7506675399208516e-01,-4.7606540596879373e-03,-7.2936889906049088e-02,
6.3392889510000003e+00,5.1152570652498541e-04,2.9124489983748384e-04,3.5946251158810961e-04,1.6170794484932211e-03,6.6593858480808188e-01,-4.8094698473060485e-03,-6.8680758491361169e-02,
6.3554812199999997e+00,5.1236923710954905e-04,2.9457519733602257e-04,3.3873939083603699e-04,1.6208558571775740e-03,6.5694222934864466e-01,-4.7932436923446078e-03,-6.4793905702877935e-02,
6.3716681660000001e+00,5.0955628287299075e-04,2.9380399989600218e-04,3.1574426376884343e-04,1.6060581585954916e-03,6.4852511326972007e-01,-4.6800443556278444e-03,-6.1453833247662341e-02,
6.3876328160000000e+00,5.0387764839700071e-04,2.8884705525701409e-04,2.9491027004275103e-04,1.5774613795506045e-03,6.4106356955875488e-01,-4.4331658940670905e-03,-5.8745926675975869e-02,
6.4043358650000002e+00,4.9725539744695777e-04,2.8071338284893640e-04,2.7928567426937188e-04,1.5448307065086238e-03,6.3485464642314893e-01,-4.0194404643747357e-03,-5.6674468181939712e-02,
6.4210782110000002e+00,4.9159496673900226e-04,2.7126995744332718e-04,2.6949686606896148e-04,1.5177826532145750e-03,6.3011831394757734e-01,-3.4162864405034108e-03,-5.5185719445900207e-02,
6.4371797400000004e+00,4.8772918216298734e-04,2.6269921289867658e-04,2.6406520787385025e-04,1.5007909329292784e-03,6.2700891858303864e-01,-2.6158132603836177e-03,-5.4198393909039431e-02,
6.4538338489999996e+00,4.8505166268931376e-04,2.5672843482669013e-04,2.6091194880428119e-04,1.4913008884266485e-03,6.2562926480879844e-01,-1.6256827377160324e-03,-5.3634873769843064e-02,
6.4704497959999996e+00,4.8210732044222566e-04,2.5394640352279245e-04,2.5873828762235519e-04,1.4824533284858589e-03,6.2604307765987788e-01,-4.6676696660453564e-04,-5.3446734024171598e-02,
6.4866123409999998e+00,4.7769065718892016e-04,2.5364683757472556e-04,2.5737394084791854e-04,1.4682930173189554e-03,6.2827751363350515e-01,8.3068721329748925e-04,-5.3628783660429523e-02,
6.5028367109999996e+00,4.7175351786708325e-04,2.5436573346553022e-04,2.5717343615314645e-04,1.4480368539916411e-03,6.3231321185583544e-01,2.2310513567254772e-03,-5.4218971652333525e-02,
6.5189935610000003e+00,4.6558623082888496e-04,2.5477782869641366e-04,2.5805653411614698e-04,1.4270092137763251e-03,6.3806688987919735e-01,3.6962568096162974e-03,-5.5284771082804489e-02,
6.5349478750000003e+00,4.6115047050022435e-04,2.5441977478787939e-04,2.5900179796665144e-04,1.4137530857519689e-03,6.4536977976590892e-01,5.1868256459582460e-03,-5.6899461694319323e-02,
6.5509830899999999e+00,4.5986271288896602e-04,2.5392189402968904e-04,2.5827983001540616e-04,1.4145280812727825e-03,6.5394845635529431e-01,6.6609401123679732e-03,-5.9113617484697498e-02,
6.5672866049999996e+00,4.6150310808283586e-04,2.5465094427125904e-04,2.5427676935211912e-04,1.4282807888737555e-03,6.6341619371044025e-01,8.0723066512436593e-03,-6.1928266927756888e-02,
6.5834878359999998e+00,4.6400821432679499e-04,2.5784301592306674e-04,2.4640302745007310e-04,1.4457457141518019e-03,6.7328201448541025e-01,9.3680661129678777e-03,-6.5275572077152094e-02,
6.5997840219999997e+00,4.6433591542350243e-04,2.6363207432374499e-04,2.3573461221392084e-04,1.4534325219288230e-03,6.8297751211578583e-01,1.0488108036325949e-02,-6.9011113813714747e-02,
6.6162815889999997e+00,4.5990388292822760e-04,2.7062419612600131e-04,2.2520684284950613e-04,1.4398635016504918e-03,6.9190058584512060e-01,1.1366311531866031e-02,-7.2919699899659643e-02,
6.6323761110000001e+00,4.4991342806396901e-04,2.7632406724125964e-04,2.1898697124775305e-04,1.4010720460172039e-03,6.9947090457134609e-01,1.1934160292207976e-02,-7.6734175402585217e-02,
6.6485222290000001e+00,4.3614476660111095e-04,2.7807984851628900e-04,2.2064704829749369e-04,1.3440886672975430e-03,7.0519034511896606e-01,1.2126756939276145e-02,-8.0164167236737069e-02,
6.6647564600000004e+00,4.2284552887377982e-04,2.7402252168546616e-04,2.3083050916675188e-04,1.2871850683253635e-03,7.0869855574539597e-01,1.1891005876912926e-02,-8.2930154951036381e-02,
6.6806077530000003e+00,4.1538826337762493e-04,2.6370563282790974e-04,2.4661049496876240e-04,1.2548899355631046e-03,7.0981306932736521e-01,1.1194427726736168e-02,-8.4796882612569555e-02,
6.6966988850000000e+00,4.1774380525201696e-04,2.4840188729322130e-04,2.6317640691017017e-04,1.2662845841786916e-03,7.0854816614212268e-01,1.0033094591083577e-02,-8.5601247951873169e-02,
6.7128911400000000e+00,4.3005764843316406e-04,2.3108298117167076e-04,2.7596888278501981e-04,1.3223309023419711e-03,7.0510872424102067e-01,8.4378115931777690e-03,-8.5271029682931293e-02,
6.7289419529999996e+00,4.4835216411551594e-04,2.1594641705456992e-04,2.8195637334665333e-04,1.4045660727167138e-03,6.9986027449012178e-01,6.4772015646199195e-03,-8.3832434412050377e-02,
6.7450702509999996e+00,4.6655051160275157e-04,2.0714966296958711e-04,2.8014341219565581e-04,1.4860565630990064e-03,6.9328161558727563e-01,4.2565313553436322e-03,-8.1406629333015998e-02,
6.7615780960000000e+00,4.7894856013942528e-04,2.0676198946956731e-04,2.7171723401988777e-04,1.5428687420324437e-03,6.8590700325337406e-01,1.9116828074563657e-03,-7.8196344769081702e-02,
6.7777548249999997e+00,4.8176328157627886e-04,2.1340857845717658e-04,2.5995578447864695e-04,1.5597748946643299e-03,6.7826830863765819e-01,-4.0094257013947193e-04,-7.4464995111735086e-02,
6.7939934510000004e+00,4.7371779002999045e-04,2.2320606450975213e-04,2.4967931952283613e-04,1.5317087942389581e-03,6.7084637406359759e-01,-2.5172229571912359e-03,-7.0511090535292351e-02,
6.8102900190000000e+00,4.5607616054280092e-04,2.3198375125274310e-04,2.4578348610802738e-04,1.4635118474484426e-03,6.6403666763633939e-01,-4.2795570500164621e-03,-6.6640397850704691e-02,
6.8263861559999999e+00,4.3240564299561456e-04,2.3686209380528985e-04,2.5085867953628305e-04,1.3692067039577831e-03,6.5812940879341730e-01,-5.5510213080944533e-03,-6.3138190785819059e-02,
6.8424808309999996e+00,4.0808478192756796e-04,2.3678744835849922e-04,2.6354135108845074e-04,1.2707958784817753e-03,6.5330439128655682e-01,-6.2280848387578835e-03,-6.0244289199385646e-02,
6.8587505880000004e+00,3.8927096091914909e-04,2.3241429064787736e-04,2.7939254555728370e-04,1.1949564413870103e-03,6.4963923686967084e-01,-6.2504619777642061e-03,-5.8133779808245654e-02,
6.8746658240000000e+00,3.8106303317968367e-04,2.2560083381494768e-04,2.9324992979413777e-04,1.1650661394140979e-03,6.4712694521057590e-01,-5.6074132400095724e-03,-5.6905407652013809e-02,
6.8909556500000004e+00,3.8530966728762497e-04,2.1860758602677233e-04,3.0105177408126251e-04,1.1895975202241133e-03,6.4570026421224691e-01,-4.3399757728764315e-03,-5.6578900581528570e-02,
6.9073156800000000e+00,3.9968040015993716e-04,2.1317356933564115e-04,3.0064403843214714e-04,1.2568747281740205e-03,6.4525918529118276e-01,-2.5388015996994414e-03,-5.7101131533876207e-02,
6.9235599270000003e+00,4.1893065271455870e-04,2.0987573406324356e-04,2.9196842588900709e-04,1.3426172737306746e-03,6.4569795351816073e-01,-3.3775023076017523e-04,-5.8359569290779165e-02,
6.9397479190000002e+00,4.3712516212303528e-04,2.0819674312417150e-04,2.7695173029955677e-04,1.4214109376379555e-03,6.4692835743796406e-01,2.0965408965768349e-03,-6.0200606984438076e-02,
6.9562975170000003e+00,4.4926184508188366e-04,2.0724663589970395e-04,2.5916399975949630e-04,1.4732510065300667e-03,6.4889510998030320e-01,4.5782495903488284e-03,-6.2449585691506493e-02,
6.9723767949999997e+00,4.5205605889519346e-04,2.0658268553025330e-04,2.4309259405214459e-04,1.4856528436359968e-03,6.5158057854940599e-01,6.9183079410020118e-03,-6.4929641670623650e-02,
6.9889647909999999e+00,4.4427247631321110e-04,2.0657851806187003e-04,2.3283695468566976e-04,1.4542422720362630e-03,6.5499798775380724e-01,8.9411380969113552e-03,-6.7477004537937577e-02,
7.0053061820000000e+00,4.2690296744203599e-04,2.0815050186215347e-04,2.3040647204267998e-04,1.3832713567332867e-03,6.5917293880002870e-01,1.0500786623794027e-02,-6.9951363697699359e-02,
7.0212909920000000e+00,4.0319760356729667e-04,2.1199495380046780e-04,2.3483308684244607e-04,1.2860552201436806e-03,6.6411565757989355e-01,1.1494453526463291e-02,-7.2240755871164755e-02,
7.0372956630000001e+00,3.7834431131591214e-04,2.1782796629524190e-04,2.4305266665222843e-04,1.1844450270923591e-03,6.6978987572340509e-01,1.1871609378037223e-02,-7.4261617587547873e-02,
7.0536129860000001e+00,3.5840265588747288e-04,2.2418467934357087e-04,2.5168546505317335e-04,1.1051776697360461e-03,6.7608436527012794e-01,1.1637295151270873e-02,-7.5955201477177992e-02,
7.0695617909999999e+00,3.4822269074878242e-04,2.2893043860621178e-04,2.5821667262998824e-04,1.0703506239937060e-03,6.8279325030398907e-01,1.0849060105864644e-02,-7.7281929882491773e-02,
7.0860917849999998e+00,3.4912979148432740e-04,2.3010073125843259e-04,2.6125873563030114e-04,1.0849722649024385e-03,6.8961102892324921e-01,9.6076717706922565e-03,-7.8215277615040227e-02,
7.1026053630000003e+00,3.5840004496447278e-04,2.2662743164379327e-04,2.6029154694016076e-04,1.1342558142522861e-03,6.9614628353060604e-01,8.0431996579146750e-03,-7.8736817780195645e-02,
7.1187582269999998e+00,3.7118602825738875e-04,2.1873716926280905e-04,2.5532461116262173e-04,1.1948689577116576e-03,7.0195347802933006e-01,6.2987180991519020e-03,-7.8833664816915158e-02,
7.1352149569999996e+00,3.8298738976878062e-04,2.0797672275683920e-04,2.4671066881287284e-04,1.2472408653407747e-03,7.0657856798582874e-01,4.5139502030692212e-03,-7.8498757859308543e-02,
7.1517275409999996e+00,3.9092034168587188e-04,1.9686454341918394e-04,2.3518368903573694e-04,1.2802049001309566e-03,7.0961048653669612e-01,2.8111389730254501e-03,-7.7733638757041812e-02,
7.1675852300000003e+00,3.9374915415170885e-04,1.8813126165217743e-04,2.2203845971374079e-04,1.2899985818622553e-03,7.1073114480949562e-01,1.2847712391755137e-03,-7.6552829223257277e-02,
7.1836454879999998e+00,3.9134812171981746e-04,1.8367087023192830e-04,2.0922422159195921e-04,1.2774328520190011e-03,7.0975772286459327e-01,-3.9184870381293348e-06,-7.4988585936775126e-02,
7.1998588870000004e+00,3.8416068079780597e-04,1.8371472930035014e-04,1.9908122742401952e-04,1.2454258586664839e-03,7.0666975155936740e-01,-1.0271714736214887e-03,-7.3094610059225587e-02,
7.2158696889999998e+00,3.7294218789097098e-04,1.8690526346591067e-04,1.9357648684420996e-04,1.1978462226780763e-03,7.0161812067706397e-01,-1.7867568099931754e-03,-7.0947362551718490e-02,
7.2320821620000002e+00,3.5881912179656228e-04,1.9122417374494799e-04,1.9333529410585948e-04,1.1397191067629864e-03,6.9491546566827311e-01,-2.3070043407337698e-03,-6.8644612285910817e-02,
7.2484979699999998e+00,3.4348398597860221e-04,1.9496846598492351e-04,1.9727624237256378e-04,1.0780897587125110e-03,6.8700942345527993e-01,-2.6259032360685659e-03,-6.6301195616822947e-02,
7.2646604029999997e+00,3.2924942550653397e-04,1.9721453020422295e-04,2.0328427308718733e-04,1.0224130288599502e-03,6.7844288980884382e-01,-2.7855904447150973e-03,-6.4042345652859128e-02,
7.2810824040000002e+00,3.1872283689033022e-04,1.9779154603041427e-04,2.0929893779660016e-04,9.8333523070607090e-04,6.6980601663096728e-01,-2.8237678678003494e-03,-6.1995191524798106e-02,
7.2973940480000001e+00,3.1407793828294310e-04,1.9697515727806349e-04,2.1399279911532139e-04,9.6954162165005574e-04,6.6168403958854316e-01,-2.7672451507604573e-03,-6.0279382769735462e-02,
7.3134627580000000e+00,3.1621239811396900e-04,1.9514125375384296e-04,2.1682534062592349e-04,9.8398174435699822e-04,6.5460621856277756e-01,-2.6284061432650481e-03,-5.8997581650500050e-02,
7.3295668029999996e+00,3.2432227633979901e-04,1.9254907573682838e-04,2.1774125091652175e-04,1.0222700172685180e-03,6.4900126156515259e-01,-2.4046421276559572e-03,-5.8226745100880210e-02,
7.3457776619999997e+00,3.3618516914660533e-04,1.8933980777544046e-04,2.1680399509721042e-04,1.0745356381020375e-03,6.4516328452266214e-01,-2.0807527571664792e-03,-5.8010861399876185e-02,
7.3617700409999998e+00,3.4886044538893942e-04,1.8567676460949328e-04,2.1407925324003102e-04,1.1287525024140891e-03,6.4323077830441933e-01,-1.6337485844019812e-03,-5.8356030609801560e-02,
7.3778551539999997e+00,3.5940078494651616e-04,1.8188556192053643e-04,2.0983232713776012e-04,1.1734654552499166e-03,6.4318034959330672e-01,-1.0393300203554903e-03,-5.9228552919117973e-02,
7.3945539849999999e+00,3.6542707795481110e-04,1.7843138198370760e-04,2.0483139414706459e-04,1.1996462208575566e-03,6.4483622438989596e-01,-2.7910391194207925e-04,-6.0556457974428865e-02,
7.4106960250000000e+00,3.6558514520839926e-04,1.7571641790065340e-04,2.0042014780636354e-04,1.2021431080330054e-03,6.4789335731570352e-01,6.5247957610472260e-04,-6.2234580562191340e-02,
7.4270355830000003e+00,3.5986952726085744e-04,1.7386171482618838e-04,1.9808790328592927e-04,1.1808183848867684e-03,6.5195155970253671e-01,1.7422761625632531e-03,-6.4132855531423172e-02,
7.4437648870000004e+00,3.4967263263746822e-04,1.7270357558939227e-04,1.9862960602427731e-04,1.1408412364711370e-03,6.5655653121168089e-01,2.9545176313770438e-03,-6.6106957179852543e-02,
7.4602148850000001e+00,3.3741909475617409e-04,1.7207181529766696e-04,2.0148658741744882e-04,1.0915378419599575e-03,6.6124303984024058e-01,4.2295916507591545e-03,-6.8010081438735451e-02,
7.4768316480000001e+00,3.2576618262895093e-04,1.7211212699386056e-04,2.0488479588002818e-04,1.0435676952076400e-03,6.6557608122678724e-01,5.4861956839298565e-03,-6.9704578920399440e-02,
7.4929829799999998e+00,3.1664100887952271e-04,1.7330836963272059e-04,2.0673022373594255e-04,1.0052381759743190e-03,6.6918573806752413e-01,6.6271851165507793e-03,-7.1072234852152832e-02,
